patch_id,original_image_id,interaction_category,semantic_category,interaction_bbox
3712,2057000126,grip,plant,"[445, 217, 53, 84]"
3713,2057000126,grip,candle,"[518, 256, 18, 41]"
3714,2057000126,grip,bowl,"[403, 352, 62, 42]"
3715,2057000126,grip,book,"[494, 313, 59, 86]"
3716,2057000126,grip,book,"[389, 406, 46, 81]"
3717,2057000126,grip,book,"[488, 429, 60, 57]"
3718,2057000126,grip,box,"[407, 492, 60, 48]"
3719,2057000126,grip,box,"[489, 494, 58, 46]"
3720,2057000127,grip,notebook,"[419, 256, 77, 48]"
3721,2057000127,grip,plant,"[467, 175, 32, 57]"
3722,2057000127,grip,computer monitor,"[523, 96, 192, 133]"
3723,2057000127,grip,computer keyboard,"[590, 259, 131, 21]"
3724,2057000127,grip,computer,"[735, 122, 148, 117]"
3725,2057000127,grip,computer mouse,"[758, 241, 36, 20]"
3727,2057000128,touch (reachable),week,"[427, 300, 291, 234]"
3728,2057000129,touch (reachable),month,"[390, 240, 247, 213]"
3729,2057000129,touch (reachable),month,"[28, 260, 235, 280]"
3730,2057000129,touch (reachable),month,"[254, 252, 137, 256]"
3731,2057000130,touch (reachable),button,"[505, 443, 81, 89]"
3732,2057000130,touch (reachable),button,"[380, 465, 85, 75]"
3733,2057000130,touch (reachable),button,"[242, 490, 98, 50]"
3734,2057000131,grip,lamb,"[391, 189, 118, 351]"
3735,2057000132,grip,clock,"[295, 169, 258, 235]"
3736,2057000133,grip,candle,"[223, 255, 22, 43]"
3737,2057000133,grip,candle,"[508, 222, 16, 47]"
3738,2057000133,grip,fireplace,"[205, 302, 325, 222]"
3739,2057000133,grip,TV,"[748, 101, 179, 171]"
3740,2057000134,grip,lamb,"[204, 113, 104, 233]"
3741,2057000134,grip,lamb,"[648, 115, 79, 211]"
3742,2057000134,grip,pillow,"[348, 241, 47, 68]"
3743,2057000134,grip,TV remote,"[499, 340, 22, 24]"
3744,2057000134,grip,notebook,"[454, 364, 52, 50]"
3745,2057000134,grip,notebook,"[505, 365, 56, 40]"
3746,2057000134,grip,box,"[560, 320, 108, 84]"
3747,2057000134,grip,couch,"[354, 188, 265, 157]"
3748,2057000135,grip,bookcase,"[430, 34, 172, 506]"
3749,2057000136,grip,doorknob,"[456, 375, 31, 31]"
3750,2057000137,trigger,house,"[218, 0, 425, 429]"
3751,2057000138,trigger,tree,"[367, 121, 203, 307]"
3752,2057000139,trigger,goal,"[91, 267, 143, 62]"
3753,2057000139,trigger,goal,"[689, 231, 142, 235]"
3754,2057000139,trigger,bleacher,"[382, 311, 75, 22]"
3755,2057000139,trigger,bleacher,"[501, 317, 101, 29]"
3756,2057000139,trigger,mountain,"[248, 98, 164, 170]"
3757,2057000140,trigger,fire hydrant,"[499, 275, 37, 67]"
3758,2057000141,trigger,parking meter,"[473, 235, 66, 215]"
3759,2057000141,trigger,fence,"[568, 257, 125, 198]"
3760,2057000142,trigger,rock,"[348, 315, 98, 63]"
3761,2057000142,trigger,plant,"[411, 312, 99, 77]"
3762,2057000142,trigger,fountain,"[426, 163, 308, 221]"
3763,2057000143,trigger,flower,"[347, 355, 17, 26]"
3764,2057000143,trigger,grass,"[358, 361, 21, 22]"
3765,2057000143,trigger,light post,"[463, 131, 50, 362]"
3766,2057000143,trigger,bench,"[539, 343, 325, 161]"
3767,2057000143,trigger,hot air balloon,"[701, 99, 27, 34]"
3768,2057000144,trigger,rock,"[296, 235, 121, 77]"
3769,2057000144,trigger,cattail,"[414, 225, 19, 66]"
3770,2057000144,trigger,cattail,"[572, 231, 32, 71]"
3771,2057000144,trigger,pool,"[300, 285, 424, 180]"
3772,2057000145,trigger,seesaw,"[317, 228, 339, 185]"
3773,2057000145,trigger,sandbox,"[347, 231, 169, 88]"
3774,2057000145,trigger,swing,"[318, 182, 29, 11]"
3776,2057000146,trigger,apple tree,"[210, 0, 406, 171]"
3777,2057000146,trigger,apple tree,"[349, 122, 193, 150]"
3778,2057000147,trigger,grass,"[464, 335, 44, 58]"
3779,2057000147,trigger,tree stump,"[507, 297, 125, 174]"
3780,2057000148,trigger,hot air balloon,"[109, 56, 39, 45]"
3781,2057000148,trigger,cloud,"[219, 109, 18, 18]"
3782,2057000148,trigger,basketball hoop,"[691, 226, 84, 117]"
3783,2057000148,trigger,basketball hoop,"[350, 250, 40, 53]"
3784,2057000148,trigger,bleacher,"[240, 303, 144, 41]"
3785,2057000148,trigger,supermarket,"[204, 195, 253, 116]"
3786,2057000148,trigger,car,"[4, 297, 129, 32]"
3788,2057000149,trigger,factory,"[382, 134, 302, 231]"
3789,2057000150,trigger,phone booth,"[124, 172, 209, 219]"
3790,2057000150,trigger,parking sign,"[549, 277, 34, 112]"
3791,2057000150,trigger,pickup truck,"[791, 301, 169, 92]"
3792,2057000150,trigger,car,"[573, 305, 56, 37]"
3793,2057000150,trigger,phone booth,"[427, 286, 17, 29]"
3794,2057000150,trigger,airport,"[361, 133, 233, 189]"
3795,2057000151,trigger,bus stop,"[274, 223, 183, 219]"
3796,2057000151,trigger,hotel,"[600, 38, 229, 296]"
3797,2057000152,trigger,building,"[323, 48, 385, 444]"
3798,2057000153,trigger,fire truck,"[293, 302, 82, 41]"
3799,2057000153,trigger,fire station,"[268, 220, 200, 127]"
3800,2057000153,trigger,biplane,"[129, 79, 56, 39]"
3801,2057000154,trigger,traffic light,"[111, 89, 31, 65]"
3802,2057000154,trigger,car,"[301, 217, 191, 146]"
3803,2057000155,trigger,bus,"[332, 184, 167, 52]"
3804,2057000155,trigger,airplane,"[406, 35, 81, 35]"
3805,2057000155,trigger,tunnel,"[674, 120, 233, 99]"
3806,2057000156,trigger,taxi,"[368, 226, 308, 181]"
3807,2057000157,trigger,log truck,"[428, 256, 224, 109]"
3809,2057000158,trigger,wheel,"[25, 410, 51, 33]"
3810,2057000158,trigger,gas station,"[222, 226, 335, 211]"
3812,2057000159,trigger,gas station,"[337, 275, 74, 117]"
3813,2057000159,trigger,gas station,"[525, 274, 73, 140]"
3814,2057000160,trigger,parking lot,"[286, 193, 442, 61]"
3815,2057000160,trigger,pickup truck,"[170, 342, 199, 88]"
3816,2057000160,trigger,bus stop,"[520, 365, 75, 51]"
3817,2057000161,trigger,ambulance,"[285, 312, 68, 35]"
3818,2057000161,trigger,hospital,"[352, 122, 322, 230]"
3819,2057000161,trigger,car,"[172, 322, 123, 43]"
3820,2057000161,trigger,ambulance,"[686, 318, 45, 36]"
3821,2057000162,trigger,umbrella,"[278, 234, 135, 23]"
3822,2057000162,trigger,food truck,"[399, 255, 114, 91]"
3823,2057000162,trigger,icecream truck,"[543, 262, 120, 71]"
3824,2057000163,trigger,chair,"[253, 250, 172, 259]"
3825,2057000163,trigger,coffee,"[442, 225, 31, 65]"
3826,2057000163,trigger,soda,"[484, 219, 27, 74]"
3827,2057000163,trigger,soda,"[541, 250, 23, 32]"
3828,2057000163,trigger,table,"[372, 267, 267, 204]"
3829,2057000164,trigger,telephone pole,"[526, 155, 30, 332]"
3830,2057000164,trigger,bank,"[350, 45, 259, 371]"
3831,2057000164,trigger,church,"[588, 32, 207, 381]"
3832,2057000165,trigger,dump truck,"[702, 257, 147, 70]"
3833,2057000165,trigger,dumpster,"[602, 302, 58, 32]"
3834,2057000165,trigger,construction set,"[434, 81, 229, 107]"
3835,2057000165,trigger,construction set,"[439, 163, 230, 69]"
3836,2057000165,trigger,construction set,"[440, 230, 239, 48]"
3837,2057000166,trigger,train,"[269, 107, 597, 192]"
3838,2057000166,trigger,train track,"[364, 299, 500, 59]"
3839,2057000167,trigger,bench,"[392, 315, 41, 23]"
3840,2057000167,trigger,train station,"[322, 172, 424, 200]"
3842,2057000169,trigger,donut shop,"[396, 203, 221, 152]"
3843,2057000170,trigger,trash,"[430, 301, 58, 63]"
3844,2057000170,trigger,trash,"[383, 340, 125, 48]"
3845,2057000170,trigger,phone booth,"[467, 125, 124, 269]"
3846,2057000171,trigger,plantbox,"[558, 350, 28, 38]"
3847,2057000172,grip,mannequin,"[402, 211, 105, 319]"
3848,2057000172,grip,pants,"[346, 200, 74, 182]"
3849,2057000172,grip,pants,"[508, 213, 41, 127]"
3850,2057000173,grip,sweater,"[327, 243, 136, 74]"
3851,2057000173,grip,sweater,"[446, 266, 197, 116]"
3852,2057000174,grip,sweater,"[429, 167, 96, 231]"
3854,2057000176,grip,tie,"[395, 263, 38, 112]"
3855,2057000176,grip,tie,"[485, 267, 32, 111]"
3856,2057000176,grip,hat,"[475, 159, 69, 86]"
3857,2057000177,grip,shoe,"[646, 381, 82, 149]"
3858,2057000177,grip,shoe,"[503, 362, 60, 138]"
3859,2057000177,grip,shoe,"[367, 345, 77, 122]"
3860,2057000177,grip,shoe,"[250, 310, 92, 129]"
3861,2057000177,grip,boots,"[131, 227, 86, 184]"
3862,2057000177,grip,boots,"[64, 254, 105, 138]"
3863,2057000178,grip,pen,"[355, 200, 26, 124]"
3864,2057000178,grip,pen,"[382, 132, 59, 179]"
3865,2057000178,grip,axe,"[559, 256, 89, 56]"
3866,2077870001,grip,log,"[378, 341, 351, 182]"
3867,2077870001,grip,box,"[189, 258, 198, 180]"
3868,2077870001,grip,box,"[441, 181, 215, 196]"
3869,2077870001,grip,box,"[528, 150, 89, 50]"
3870,2077870001,grip,box,"[396, 146, 103, 51]"
3871,2077870001,grip,box,"[574, 23, 81, 121]"
3872,2077870001,grip,box,"[424, 69, 85, 50]"
3873,2077870003,grip,box,"[474, 254, 116, 110]"
3874,2077870003,grip,box,"[524, 183, 39, 48]"
3875,2077870003,grip,box,"[494, 44, 71, 82]"
3876,2077870004,grip,milk,"[533, 20, 43, 76]"
3877,2077870005,shoot,enemy,"[475, 260, 78, 102]"
3878,2077870005,shoot,enemy,"[452, 223, 33, 46]"
3879,2077870002,trigger,gun,"[399, 142, 259, 92]"
3880,2077870002,grip,gun,"[399, 142, 259, 94]"
3881,2077870002,shoot,gun,"[399, 142, 259, 94]"
3882,2089520001,trigger,start button,"[432, 117, 78, 46]"
3883,2089520001,trigger,microphone,"[333, 452, 18, 35]"
3884,2089520002,trigger,chat box,"[134, 123, 492, 313]"
3885,2089520002,trigger,microphone,"[333, 452, 19, 35]"
3886,2089520002,trigger,message button,"[249, 434, 78, 64]"
3887,2089520003,trigger,camera,"[369, 348, 41, 41]"
3888,2089520004,trigger,bow,"[327, 185, 52, 147]"
3889,2089520004,trigger,microphone,"[333, 452, 18, 35]"
3890,2163140001,trigger,Cactus potted,"[350, 190, 127, 179]"
3891,2163140001,grip,Cactus potted,"[350, 190, 127, 179]"
3892,2163140002,trigger,Wooden elephants,"[226, 146, 275, 240]"
3893,2163140002,grip,Wooden elephants,"[226, 146, 275, 240]"
3894,2163140003,trigger,Introduction board,"[433, 277, 127, 98]"
3895,2163140003,grip,Introduction board,"[433, 277, 127, 98]"
3896,2163140004,trigger,box,"[275, 22, 253, 223]"
3897,2163140004,trigger,box,"[376, 146, 181, 174]"
3898,2163140004,grip,box,"[275, 22, 253, 223]"
3899,2163140004,grip,box,"[376, 146, 181, 174]"
3900,2163140004,trigger,box,"[208, 351, 362, 189]"
3901,2163140004,grip,box,"[208, 351, 361, 189]"
3902,2163140005,touch (reachable),button,"[345, 462, 166, 78]"
3903,2163140006,trigger,epistle,"[247, 187, 413, 340]"
3904,2163140006,grip,epistle,"[247, 187, 413, 340]"
3907,2163140006,trigger,toy,"[692, 37, 163, 177]"
3908,2163140006,grip,toy,"[692, 36, 163, 178]"
3909,2163140006,trigger,box,"[160, 145, 222, 149]"
3910,2163140006,grip,box,"[160, 145, 222, 149]"
3911,2163140006,trigger,box,"[160, 145, 222, 149]"
3912,2163140006,trigger,box,"[90, 312, 237, 220]"
3913,2163140006,grip,box,"[91, 312, 236, 220]"
3914,2163140007,trigger,epistle,"[326, 196, 304, 265]"
3915,2163140007,grip,epistle,"[326, 196, 304, 265]"
3918,2163140007,trigger,toy,"[149, 0, 147, 170]"
3919,2163140007,grip,toy,"[149, 0, 147, 170]"
3920,2163140007,trigger,toy,"[403, 24, 118, 148]"
3921,2163140007,grip,toy,"[403, 24, 118, 148]"
3922,2163140007,grip,toy,"[403, 22, 118, 150]"
3923,2163140008,trigger,chalk,"[485, 146, 24, 66]"
3924,2163140008,grip,chalk,"[485, 147, 24, 65]"
3925,2163140008,trigger,blackboard eraser,"[216, 150, 141, 55]"
3926,2163140008,grip,blackboard eraser,"[216, 150, 141, 55]"
3927,2163140008,trigger,Plastic eyes,"[141, 153, 34, 22]"
3928,2163140008,grip,Plastic eyes,"[141, 152, 34, 23]"
3929,2163140008,trigger,Plastic eyes,"[117, 137, 31, 21]"
3930,2163140008,grip,Plastic eyes,"[117, 137, 32, 21]"
3931,2163140009,trigger,Rocker switch,"[512, 463, 29, 39]"
3932,2163140009,grip,Rocker switch,"[511, 463, 30, 39]"
3935,2163140009,touch (reachable),button,"[338, 195, 44, 37]"
3936,2163140010,trigger,Rocker switch,"[362, 339, 55, 22]"
3937,2163140010,grip,Rocker switch,"[362, 339, 55, 22]"
3938,2163140010,touch (reachable),button,"[107, 156, 81, 57]"
3939,2163140011,trigger,valise,"[367, 182, 188, 218]"
3940,2163140011,grip,valise,"[367, 182, 188, 218]"
3941,2163140011,trigger,box,"[558, 0, 232, 201]"
3942,2163140011,grip,box,"[558, 0, 235, 201]"
3943,2163140011,trigger,box,"[540, 156, 195, 178]"
3944,2163140011,grip,box,"[540, 156, 195, 178]"
3945,2163140011,trigger,box,"[480, 287, 185, 153]"
3946,2163140011,grip,box,"[480, 287, 185, 153]"
3947,2163140011,grip,box,"[480, 286, 185, 154]"
3950,2163140012,trigger,box,"[20, 0, 239, 226]"
3951,2163140012,grip,box,"[20, 0, 240, 226]"
3952,2163140012,trigger,box,"[731, 159, 229, 149]"
3953,2163140012,grip,box,"[731, 159, 229, 149]"
3954,2163140013,trigger,record,"[255, 192, 385, 178]"
3955,2163140013,grip,record,"[255, 192, 385, 178]"
3956,2163140014,trigger,bowl,"[258, 185, 361, 264]"
3957,2163140014,grip,bowl,"[258, 185, 362, 264]"
3958,2163140015,trigger,pear,"[329, 222, 146, 80]"
3959,2163140015,grip,pear,"[330, 222, 145, 80]"
3960,2163140016,trigger,apple,"[336, 233, 111, 106]"
3961,2163140016,grip,apple,"[336, 233, 111, 106]"
3965,2163140017,trigger,Rocker switch,"[493, 223, 23, 24]"
3966,2163140017,grip,Rocker switch,"[516, 86, 12, 19]"
3968,2163140018,touch (reachable),button,"[453, 269, 134, 92]"
3969,2163140018,touch (reachable),button,"[307, 213, 90, 55]"
3970,2163140019,trigger,Ceramic jars,"[460, 130, 176, 174]"
3971,2163140019,grip,Ceramic jars,"[461, 131, 175, 172]"
3972,2163140019,trigger,Ceramic jars,"[627, 283, 111, 92]"
3973,2163140019,grip,Ceramic jars,"[627, 283, 111, 92]"
3974,2163140020,trigger,newspaper,"[258, 154, 438, 340]"
3975,2163140020,grip,newspaper,"[258, 154, 438, 340]"
3976,2163140021,trigger,record,"[258, 271, 338, 140]"
3977,2163140021,grip,record,"[258, 268, 338, 143]"
3978,2163140022,grip,box,"[355, 186, 243, 220]"
3979,2163140022,trigger,box,"[355, 186, 243, 220]"
3980,2163140022,trigger,box,"[135, 116, 254, 208]"
3981,2163140022,grip,box,"[135, 116, 254, 208]"
3982,2163140023,trigger,sword,"[268, 166, 320, 139]"
3983,2163140023,grip,sword,"[268, 167, 319, 138]"
3984,2163140024,trigger,book,"[163, 152, 108, 314]"
3985,2163140024,grip,book,"[163, 152, 108, 315]"
3986,2163140024,trigger,book,"[266, 156, 116, 318]"
3987,2163140024,grip,book,"[266, 156, 116, 318]"
3988,2163140024,trigger,book,"[368, 160, 114, 320]"
3989,2163140024,grip,book,"[368, 160, 114, 320]"
3990,2163140024,trigger,book,"[483, 169, 216, 315]"
3991,2163140024,grip,book,"[483, 169, 217, 315]"
3992,2163140025,trigger,bottle,"[283, 25, 102, 288]"
3993,2163140025,grip,bottle,"[283, 25, 102, 288]"
3994,2163140025,trigger,bottle,"[396, 34, 81, 297]"
3995,2163140025,grip,bottle,"[396, 34, 81, 297]"
3996,2163140025,trigger,bottle,"[512, 46, 99, 310]"
3997,2163140025,grip,bottle,"[512, 46, 99, 310]"
3998,2163140025,trigger,bottle,"[638, 63, 207, 325]"
3999,2163140025,grip,bottle,"[638, 63, 207, 325]"
4000,2163140025,grip,bottle,"[638, 63, 207, 325]"
4001,2163140025,trigger,bottle,"[771, 124, 189, 250]"
4002,2163140025,grip,bottle,"[771, 124, 189, 250]"
4003,2163140025,grip,bottle,"[771, 124, 189, 250]"
4004,2163140026,trigger,epistle,"[159, 254, 363, 260]"
4005,2163140026,grip,epistle,"[159, 254, 363, 261]"
4006,2163140026,trigger,Wooden elephants,"[516, 195, 192, 127]"
4007,2163140026,grip,Wooden elephants,"[516, 195, 192, 127]"
4008,2163140026,grip,Wooden elephants,"[516, 195, 192, 127]"
4009,2163140027,trigger,Phone,"[211, 210, 498, 153]"
4010,2163140027,grip,Phone,"[211, 210, 498, 153]"
4011,2163140028,trigger,Cactus potted,"[347, 214, 112, 212]"
4012,2163140028,grip,Cactus potted,"[348, 214, 111, 212]"
4013,2163140029,trigger,doorknob,"[379, 273, 52, 47]"
4014,2163140029,grip,doorknob,"[379, 273, 52, 47]"
4015,2163140029,touch (unreachable),keyhole,"[411, 328, 12, 24]"
4016,2163140029,trigger,parrot,"[603, 72, 92, 64]"
4017,2163140029,trigger,parrot,"[465, 256, 61, 86]"
4018,2163140029,trigger,toy,"[598, 434, 109, 106]"
4019,2163140029,grip,toy,"[597, 433, 112, 107]"
4020,2163140029,grip,parrot,"[465, 256, 61, 86]"
4021,2163140029,grip,parrot,"[603, 72, 92, 64]"
4022,2163140030,trigger,valise,"[310, 171, 280, 261]"
4023,2163140030,grip,valise,"[310, 171, 280, 261]"
4024,2163140031,trigger,Wooden elephants,"[399, 223, 135, 127]"
4025,2163140031,grip,Wooden elephants,"[399, 224, 135, 126]"
4026,2163140032,trigger,epistle,"[63, 320, 455, 218]"
4027,2163140032,grip,epistle,"[63, 320, 455, 218]"
4028,2163140033,trigger,Stick mallet,"[122, 387, 242, 57]"
4029,2163140033,grip,Stick mallet,"[122, 387, 242, 57]"
4032,2163140033,trigger,book,"[124, 105, 339, 187]"
4033,2163140033,grip,book,"[123, 105, 341, 187]"
4034,2163140033,trigger,book,"[358, 169, 315, 189]"
4035,2163140033,grip,book,"[358, 169, 315, 189]"
4036,2163140033,trigger,record,"[765, 448, 183, 92]"
4037,2163140033,grip,record,"[765, 448, 183, 92]"
4038,2163140033,grip,record,"[765, 448, 183, 92]"
4039,2163140033,trigger,book,"[0, 69, 170, 207]"
4040,2163140033,grip,book,"[0, 69, 170, 207]"
4041,2163140033,grip,book,"[0, 69, 170, 204]"
4042,2163140034,trigger,Stick mallet,"[452, 426, 232, 114]"
4043,2163140034,grip,Stick mallet,"[452, 426, 232, 114]"
4044,2163140034,trigger,Stick mallet,"[450, 353, 184, 87]"
4045,2163140034,grip,Stick mallet,"[450, 353, 185, 88]"
4046,2163140034,trigger,book,"[480, 118, 127, 179]"
4047,2163140034,grip,book,"[480, 118, 127, 179]"
4048,2163140034,trigger,book,"[421, 103, 122, 188]"
4049,2163140034,grip,book,"[421, 102, 122, 189]"
4050,2163140034,trigger,book,"[384, 95, 122, 160]"
4051,2163140034,grip,book,"[384, 95, 122, 160]"
4052,2163140034,trigger,book,"[345, 88, 111, 155]"
4053,2163140034,grip,book,"[345, 88, 111, 155]"
4054,2163140034,trigger,book,"[576, 184, 384, 258]"
4055,2163140034,grip,book,"[576, 184, 384, 258]"
4056,2163140035,trigger,Stick mallet,"[326, 132, 288, 85]"
4057,2163140035,grip,Stick mallet,"[326, 132, 288, 85]"
4058,2163140035,trigger,Stick mallet,"[305, 42, 265, 83]"
4059,2163140035,grip,Stick mallet,"[305, 42, 265, 83]"
4060,2163140036,trigger,record,"[331, 64, 215, 159]"
4061,2163140036,grip,record,"[331, 64, 215, 159]"
4062,2163140037,trigger,Cactus potted,"[308, 326, 60, 86]"
4063,2163140037,grip,Cactus potted,"[308, 326, 60, 86]"
4064,2163140037,trigger,Cactus potted,"[410, 215, 111, 211]"
4065,2163140037,grip,Cactus potted,"[410, 215, 111, 211]"
4066,2163140038,trigger,bowl,"[286, 238, 216, 115]"
4067,2163140038,grip,bowl,"[286, 238, 216, 115]"
4068,2163140039,trigger,book,"[340, 304, 94, 52]"
4069,2163140039,grip,book,"[340, 304, 94, 52]"
4070,2163140039,trigger,book,"[552, 307, 89, 56]"
4071,2163140039,grip,book,"[553, 307, 88, 56]"
4072,2163140040,trigger,Wooden elephants,"[195, 71, 107, 144]"
4073,2163140040,grip,Wooden elephants,"[195, 71, 107, 144]"
4074,2163140040,trigger,weight,"[532, 236, 29, 29]"
4075,2163140040,grip,weight,"[533, 236, 28, 29]"
4076,2163140040,trigger,weight,"[600, 193, 32, 35]"
4077,2163140040,grip,weight,"[600, 193, 32, 35]"
4080,2163140040,trigger,blackboard eraser,"[809, 222, 98, 47]"
4081,2163140040,grip,blackboard eraser,"[809, 222, 98, 48]"
4082,2163140040,trigger,drawers,"[457, 327, 113, 33]"
4083,2163140040,grip,drawers,"[457, 327, 113, 33]"
4084,2163140040,grip,drawers,"[457, 327, 113, 33]"
4085,2163140040,trigger,drawers,"[457, 327, 113, 33]"
4086,2163140040,trigger,drawers,"[788, 307, 119, 34]"
4087,2163140040,grip,drawers,"[788, 307, 119, 34]"
4088,2163140040,grip,drawers,"[787, 307, 120, 34]"
4089,2163140041,touch (unreachable),blackboard,"[210, 191, 475, 268]"
4090,2163140041,trigger,weight,"[0, 434, 58, 55]"
4091,2163140041,grip,weight,"[0, 434, 58, 55]"
4092,2163140042,trigger,Carton boxes,"[152, 222, 418, 243]"
4093,2163140042,grip,Carton boxes,"[153, 222, 417, 243]"
4094,2163140042,trigger,pear,"[572, 454, 47, 58]"
4095,2163140042,grip,pear,"[572, 453, 48, 61]"
4097,2163140042,trigger,pear,"[613, 224, 50, 34]"
4098,2163140042,grip,pear,"[603, 182, 37, 33]"
4099,2163140042,trigger,pear,"[534, 192, 44, 37]"
4100,2163140042,grip,pear,"[534, 192, 44, 37]"
4101,2163140042,trigger,pear,"[471, 183, 36, 47]"
4102,2163140042,grip,pear,"[471, 183, 36, 47]"
4103,2163140042,grip,pear,"[614, 224, 49, 34]"
4104,2163140042,trigger,pear,"[603, 182, 37, 33]"
4106,2163140043,trigger,Ceramic jars,"[353, 67, 189, 205]"
4107,2163140043,grip,Ceramic jars,"[353, 67, 189, 205]"
4108,2163140043,trigger,Ceramic jars,"[626, 141, 102, 136]"
4109,2163140043,grip,Ceramic jars,"[626, 141, 102, 136]"
4110,2163140043,trigger,Sand Hammer,"[626, 294, 67, 60]"
4111,2163140043,grip,Sand Hammer,"[626, 294, 67, 62]"
4112,2163140043,trigger,pear,"[334, 317, 45, 27]"
4113,2163140043,grip,pear,"[334, 317, 45, 27]"
4114,2163140044,trigger,epistle,"[287, 108, 318, 400]"
4115,2163140044,grip,epistle,"[287, 108, 318, 400]"
4116,2163140045,touch (reachable),button,"[242, 100, 55, 49]"
4117,2163140045,touch (reachable),button,"[250, 392, 53, 48]"
4118,2163140045,touch (reachable),button,"[440, 104, 48, 47]"
4119,2163140045,touch (reachable),button,"[442, 384, 46, 45]"
4121,2163140045,touch (reachable),button,"[622, 376, 45, 43]"
4122,2163140046,trigger,hat,"[352, 146, 256, 200]"
4123,2163140046,grip,hat,"[352, 146, 256, 200]"
4124,2163140047,trigger,epistle,"[266, 206, 406, 312]"
4125,2163140047,grip,epistle,"[267, 206, 405, 312]"
4126,2163140048,trigger,apple,"[410, 250, 67, 65]"
4127,2163140048,grip,apple,"[410, 254, 67, 61]"
4128,2163140049,trigger,record,"[312, 146, 203, 274]"
4129,2163140049,grip,record,"[312, 146, 203, 274]"
4130,2163140050,trigger,candle,"[404, 197, 49, 142]"
4131,2163140050,grip,candle,"[404, 197, 49, 142]"
4132,2163140051,trigger,Smoke pipes,"[440, 271, 51, 89]"
4133,2163140051,grip,Smoke pipes,"[440, 271, 51, 89]"
4134,2163140052,trigger,Plastic eyes,"[562, 256, 48, 41]"
4135,2163140052,grip,Plastic eyes,"[562, 256, 48, 41]"
4136,2163140052,trigger,Plastic eyes,"[569, 128, 45, 39]"
