×Ü¹²ÕÒ²»µ½Æ¥ÅäµÄ patch ÊýÁ¿: 567

Í¼Æ¬ ID: 1026760006, Interaction ±ê×¢: {'id': 10, 'image_id': 1026760006, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'loi52d`0k0XO7I6K4L3M4L3M4L3N2M3N2O1M3N2O1N2N1O2N1O2N101N100O2O0O101N100O2O000O10001O000O1000000000000O10O2O00000O1000000O101O0O100O2O0O101N100O2O0O2O0O2N2O0O2M3N2N2N3N1M3N3M2N2M3L5K5K5L3K6K7EVh_8'}, 'bbox': [352, 335, 92, 99], 'area': 9108, 'iscrowd': 1}
Í¼Æ¬ ID: 2163140042, Interaction ±ê×¢: {'id': 4105, 'image_id': 2163140042, 'category_id': 2, 'segmentation': {'size': [540, 960], 'counts': '`\\d<1j`01O1O0010O1O00010O001O0100N2O1N2O2WO0b@2[?i0O1N2O2N1O1O100O100O1000000O10000000O101O000000001O0O10001O000O2O001O001N101O0O2O1N101N2N2O1N2N3N1N3L4M4I_mo1'}, 'bbox': [766, 405, 72, 52], 'area': 3744, 'iscrowd': 1}
Í¼Æ¬ ID: 2163140045, Interaction ±ê×¢: {'id': 4120, 'image_id': 2163140045, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'agY:1j`02L4M2N2N2N2N2N1O2N2N2N2N2N2N2N2N2N2N2O1O1O101N10000001O1O3M2N2N2N2N2N3M2N2N3M2N1O2N2M3N2N2N3Kla11U^NOobd4'}, 'bbox': [625, 107, 53, 45], 'area': 2385, 'iscrowd': 1}
Í¼Æ¬ ID: 2163140057, Interaction ±ê×¢: {'id': 4176, 'image_id': 2163140057, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'joi35d`06L3L3N2N2N2N101N1O2O0O101N101O001O001O0O11O0001O0001M2O2N101N2M201O1N2O2N1O2M3K5L4L`bY;'}, 'bbox': [231, 167, 43, 36], 'area': 1548, 'iscrowd': 1}
Í¼Æ¬ ID: 2163140058, Interaction ±ê×¢: {'id': 4181, 'image_id': 2163140058, 'category_id': 2, 'segmentation': {'size': [540, 960], 'counts': 'UPQ47c`06K3N2M4L3N100O1O2M4M2N1O4K2IlNf@6:5m>Gj@1=8e>8VAKh>V1O1O1N2O1OEVAeNi>[1XAeNf>i10O10O1O6K0O2N100O100O2O1N2N5LVNnAj0Q>UORBj0n=TOYBg0g=WO]Bh0b=XO_Bg0`=YOYB^OHY1n=XOYBAIX1l=XO[B@JW1k=YOZBBJU1l=^OUB]O0T1j=YOSBB014S1i=0VB0j=0VB0j=a10001O0000000O0100001O0000000000000001O00000_OUBQNk=n1WBPNj=P2VBQNj=m1WBSNi=l1XBTNh=l1XBUNh=i1YBWNg=h1[BWNe=i1[BWNf=g1[BYNe=g1[BYNf=f1ZBZNf=g1YBYNh=e1YBZNh=e1YB[Nh=c1YBSNF5Q>h1^BXNc=f1^BZNc=c1^B^Nb=`1^BbNc=[1^BfNc=X1^BhNc=V1]BkNd=S1]BmNc=R1^BdN[O5X>V1bBjN_=T1bBlN_=R1cBmN^=o0fBoN]=n0dBRO^=l0bBTO_=i0cBWO`=b0dB^O`=<bBDa=6bBJd=M_B3U?0000OZRm9'}, 'bbox': [244, 309, 114, 96], 'area': 10944, 'iscrowd': 1}
Í¼Æ¬ ID: 2163140058, Interaction ±ê×¢: {'id': 4187, 'image_id': 2163140058, 'category_id': 2, 'segmentation': {'size': [540, 960], 'counts': 'Vg\\;<^`04N1N101N101O1N1000001O0000000000O2O001O0O2O0O2N2N3L6JVhn3'}, 'bbox': [691, 333, 28, 24], 'area': 672, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940011, Interaction ±ê×¢: {'id': 4284, 'image_id': 2308940011, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'WVj74f`03N2N2O0O2O00000001O0O2O0O1O2N10O10000000000000000000000000000O100000000000O10001O00O01O1001N101O0000O10000000000000000000001O000000000O2NeTk6'}, 'bbox': [474, 234, 70, 13], 'area': 910, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940011, Interaction ±ê×¢: {'id': 4286, 'image_id': 2308940011, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'lZl76f`01N1O2O000000000001N2O1N2Nm`0OS_O4N00000000000000000000000000000000000001O000O0101N1001O0000O1000000000000001O0O3MWko6'}, 'bbox': [478, 274, 57, 10], 'area': 570, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940011, Interaction ±ê×¢: {'id': 4287, 'image_id': 2308940011, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'khj7;a`01O000000000000000000000000000000000O10000000000000000000000000000000000000000000000000000000000000000001NnoR7'}, 'bbox': [475, 294, 54, 13], 'area': 702, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940012, Interaction ±ê×¢: {'id': 4309, 'image_id': 2308940012, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': '[`_92i`01N3L3K5K5J6I7K5O1O2O00000001O4L4L5K6J5J5L4L2NfRn5'}, 'bbox': [575, 259, 24, 40], 'area': 960, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940015, Interaction ±ê×¢: {'id': 4371, 'image_id': 2308940015, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': '^X\\31i`03L3O10000O100000000000001O0O1000000000O1000O1000000000001O000O10O11O0000000O010000001O0000000000000001O00000000000000000000000000000000000000000000000001O0000000000000000010O00000000O1000000000000000000000000000000000000O100O100O1000000O1000000000000O1000001N2OY\\X:'}, 'bbox': [205, 151, 132, 16], 'area': 2112, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940017, Interaction ±ê×¢: {'id': 4408, 'image_id': 2308940017, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': '`jb9<Z`07I6I7J6K6H7J4L2OOO0010O2M100O3O0N2O011N0O2O1O0O20N12N1011OO0K6M6K6L5B>M^U3NiW]5'}, 'bbox': [581, 255, 44, 211], 'area': 9284, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940006, Interaction ±ê×¢: {'id': 4454, 'image_id': 2308940006, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'XRY<5d`04K4M3O2N1O2O1O0O2O0O10000000O1000000001O1O0101O0O1O01O00000O1000000000000010O010O10O100O0O10000000O100O101N10000O2N2M3L3N2N3Ln]_2'}, 'bbox': [745, 189, 64, 34], 'area': 2176, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940006, Interaction ±ê×¢: {'id': 4458, 'image_id': 2308940006, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': '^\\V84]`02f_O2W`0<M2N2O001N101O001N3N1O0O2O1N2O1O1N2OO0100O10O100O010O10O10O10O10O0100O0100O010O10O01000O010O0100O01000O010O10O0100O01000O100O10000O2O0O2O0O2O1O0O2O0O2O0O2O001N101N101O1N100O2O1N101N2O0O2N3MWgP6'}, 'bbox': [497, 272, 97, 56], 'area': 5432, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940006, Interaction ±ê×¢: {'id': 4465, 'image_id': 2308940006, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'XRY<5d`04K5L3M301J\\OR@d0n?]OP@e0n?501N1000000000O2O1O1O100O01O010001N010O0000O10000000000000001O0100O10O10OO2O00000000O100O101N10000O2N2M3L3N2N3Ln]_2'}, 'bbox': [745, 184, 64, 39], 'area': 2496, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940006, Interaction ±ê×¢: {'id': 4469, 'image_id': 2308940006, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': '^\\V84]`02e_O3X`0;M2N2O001N2O00002N1N2O0O2O2M101O1N2O0O01000O01000O0100O01000O0100O010O0100O010O10O10O10O0100O0100O0100O010O10O01000O0100O10000O100O2O0O2O0O2O1O0O2O0O2O001N101N101N101O1N100O2O1N101N101N2O2LXgP6'}, 'bbox': [497, 272, 97, 56], 'area': 5432, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940006, Interaction ±ê×¢: {'id': 4476, 'image_id': 2308940006, 'category_id': 12, 'segmentation': {'size': [540, 960], 'counts': 'WRY<7a`04FIj_O=S`0700O2O1N100O2N100001O00000O2O2N10O010O001002M010O0000O10000000000000001O010000O01O1O00000000O10000O100O101O0O2N2M3L3N2N3Ln]_2'}, 'bbox': [745, 183, 64, 40], 'area': 2560, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940006, Interaction ±ê×¢: {'id': 4480, 'image_id': 2308940006, 'category_id': 12, 'segmentation': {'size': [540, 960], 'counts': '^\\V84]`02e_O3X`0;M2N101O1N2O001O1O1N2O0O2O1N2O1O2M100O010O10O100O01000O01000O0100O010O0100O010O01000O10O010O01000O0100O010O10O0100O01000O100O10000O2O0O2O0O2O1O0O2O0O2O0O2O001N101N101O1N100O2O1N101N101N2O2LXgP6'}, 'bbox': [497, 272, 97, 56], 'area': 5432, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940007, Interaction ±ê×¢: {'id': 4488, 'image_id': 2308940007, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'n`j99S`0a0N3W@WO[?V1O1O1O01N1M3D=M3N2N2O1O0O2O1O0O11O00000001N101N20O000001O001N3LbX]5'}, 'bbox': [596, 221, 35, 44], 'area': 1540, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940007, Interaction ±ê×¢: {'id': 4498, 'image_id': 2308940007, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'n`j99Y`0;I8U@YO]?U1N0013LMjN_@V1b?O3D<N3N10001O0O101N2O1O001O001O001O0O2O1O1O001O1N101O0O2MhV\\5'}, 'bbox': [596, 222, 37, 43], 'area': 1591, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940007, Interaction ±ê×¢: {'id': 4504, 'image_id': 2308940007, 'category_id': 12, 'segmentation': {'size': [540, 960], 'counts': 'n`j99Y`0;H8X@XOY?X1N0O20eNd@T1\\?mNb@S1_?33B>L301N2N2O0O3N1Kd_OG]`0:4OO1O01O0010O0000000001O1O001O1N3Ldg\\5'}, 'bbox': [596, 219, 36, 46], 'area': 1656, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940008, Interaction ±ê×¢: {'id': 4508, 'image_id': 2308940008, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'icS;1k`00O2O0O100O100000000010O000000000001O005K1OO101O0O1N2O100O10000000000010O0000000000000001O001O1OXil3'}, 'bbox': [674, 190, 49, 13], 'area': 637, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940008, Interaction ±ê×¢: {'id': 4511, 'image_id': 2308940008, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'SY`;2h`0200O1O1O10000000000001O01O000000000000000000000010O000000000000000001O01O0000000000000000001O0001O0000001O00O2N2LW\\[3'}, 'bbox': [698, 198, 58, 12], 'area': 696, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940008, Interaction ±ê×¢: {'id': 4517, 'image_id': 2308940008, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'Vno7:a`02O0O10000O101N10000O10000O10000O10O10O01O1M2O2O1O1O00100O01000O10O01O2N1NoXV7'}, 'bbox': [485, 174, 38, 24], 'area': 912, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940008, Interaction ±ê×¢: {'id': 4520, 'image_id': 2308940008, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'imo:3h`02O0O100000O0100000010O010O001O001O1O10O00000O1N]T]4'}, 'bbox': [667, 194, 25, 12], 'area': 300, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940008, Interaction ±ê×¢: {'id': 4521, 'image_id': 2308940008, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'icS;1k`01N100O10000O11O0001O000000000000001O003N1N000000O1N2O100O100000001O0001O0000000000000001O00002NXil3'}, 'bbox': [674, 190, 49, 12], 'area': 588, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940008, Interaction ±ê×¢: {'id': 4527, 'image_id': 2308940008, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'Vno7:a`02O0O10000O101N10000O10000O10000O10O10O0100M2N3O1O1O001000O0100O01000O1N3NnXV7'}, 'bbox': [485, 174, 38, 24], 'area': 912, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940008, Interaction ±ê×¢: {'id': 4529, 'image_id': 2308940008, 'category_id': 12, 'segmentation': {'size': [540, 960], 'counts': 'mi`;3i`00O2N1O1000000000000001O01O000000000000000000000010O0000000000000001O000001O00000000000000001O01O000000000001N2LW\\[3'}, 'bbox': [699, 198, 57, 11], 'area': 627, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940008, Interaction ±ê×¢: {'id': 4532, 'image_id': 2308940008, 'category_id': 12, 'segmentation': {'size': [540, 960], 'counts': 'icS;1k`00O2O0O10000O100000010O0000000000001O003M2N01O000O1N2O1O1000000000001O01O000000000000000001O002NXil3'}, 'bbox': [674, 190, 49, 12], 'area': 588, 'iscrowd': 1}
Í¼Æ¬ ID: 2308940008, Interaction ±ê×¢: {'id': 4537, 'image_id': 2308940008, 'category_id': 12, 'segmentation': {'size': [540, 960], 'counts': 'Vno7:a`02O0O10000O101N10000O10000O10000O10O10O0100M2N3O1O1O010O10O01000O0100O1O2MoXV7'}, 'bbox': [485, 174, 38, 24], 'area': 912, 'iscrowd': 1}
Í¼Æ¬ ID: 269170008, Interaction ±ê×¢: {'id': 4594, 'image_id': 269170008, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'jdP51k`01O000010N]O0fd14i[N2N2N2O0O2N2N1O1O1O1O1O10O000000000001O01N1001O0001O1O2NLBk_O?T`041O0O10010O0000000001O01O01N10O2O0001O01O000O101O100O1O2NS@D\\?;e@E\\?9d0N3MU@LR?4l0NRRb9'}, 'bbox': [304, 327, 75, 56], 'area': 4200, 'iscrowd': 1}
Í¼Æ¬ ID: 343740002, Interaction ±ê×¢: {'id': 4603, 'image_id': 343740002, 'category_id': 8, 'segmentation': {'size': [540, 960], 'counts': 'Unk;?R`0b0E6bFPOj2S1SMoNj2V1QMnNl2V1oLlNP3W1mLjNR3Z1jLgNU3^1dLfNY3`1aLbN_3`1]LbNc3_1[LbNd3a1XLaNh3a1SLaNn3b1mK_NT4d1fK^NZ4f1^K_Nb4d1YK^Ng4c1VK^Nk4c1RK_Nn4c1nJ_NR5d1iJ]NY5e1bJ[N_5i1[JXNf5k1VJWNk5i1SJWNm5k1PJWNP6k1lIVNU6k1iIVNX6j1dIWN^6k1^IUNd6l1YITNi6n1SISNo6m1nHTNS7m1kHTNV7l1gHUNZ7m1aHUN`7m1[HSNh7P2SHQNo7P2mGRNS8o1jGRNX8n1eGSN\\8d1aF`Lo0o1a8m1ZGTNh8m1SGUNn8o1kFSNW9R2\\FTNe9a41N101N2O0N2O2M3O001N2O1N2N1O2N2N1O2N1O2N2M2O2N2N2O1N2N1N2O1O2O1N1O2O1N2O0O200O1O010O2M2\\KZDQ4g;nKZDR4e;nK\\DR4d;mK]DR4d;nK\\DR4d;mK]DS4c;mK]DR4d;nK\\DR4d;nK\\DR4d;oK[DQ4e;QLXDP4h;b00000000000O1000_KYDm3g;SLYDn3f;QL[DP4d;oK]DQ4d;mK]DT4a;lK`DT4`;lK`DV4^;jKbDW4];iKcDX4\\;hKdDY4[;gKeD\\4X;dKiD^4T;bKlDa4Q;^KPEf4l:ZKTEj4h:VKXEn4e:QK[ET5`:lJ`EY5[:gJeE\\5X:dJhE`5T:`JlEc5Q:]JoEf5n9ZJRFh5l9XJTFj5j9VJVFm5h9SJWFn5h9RJXFP6f9QJYFP6f9PJZFQ6e9oI[FR6d9nI\\FS6c9mI]FT6c9lI\\FU6d9kI[FW6c9iI^FW6b9hI^FY6a9gI_FZ6a9eI_F\\6`9dI`F]6_9cIaF^6]9cIdF23d5X9ZJeFM<f5n8]JgFJ=j5l8[JgFJ>l5j8[JgFH`0n5i8YJbGg5]8XJdGi5[8VJgGj5Y8RJjGo5U8PJlGR6^91O1O_M[FmMc9l1mFmMQ9P2WGlMh8P2_GPN^8j1kGZNn7d1WH\\NmMgN\\9l2jH[NiMjN]9j2mHZNdMnN_9g2PIZN_MPOa9f2RIdNn6[1TIeNk6X1[IkN_6R1fIkN[6U1gIdN^6[1fIaN[6_1hI]NX6c1lIVNX6h1QJaM\\LOh9X2a4L3O2N2N3M2O0O1O1N3O2M3L3N2O0O2M3N2O2O0O1O010O01001O0O10O1O1000001O01O0000001O00100O10O01O010O010O10O010O01O10O0100000XJ'}, 'bbox': [720, 182, 240, 312], 'area': 74880, 'iscrowd': 1}
Í¼Æ¬ ID: 343740003, Interaction ±ê×¢: {'id': 4605, 'image_id': 343740003, 'category_id': 8, 'segmentation': {'size': [540, 960], 'counts': 'cgW99^`0:G6L4L4M3L3N2N2O1N2O0O2O001O0O2O00001O000000000000100O2N2N2O1N3M2O2N2M4M1O1N2OoNdACY>:oADo=:WBCh=<\\BAc=>aBB\\==hBBV=;PCDn<:WCEf<:_CF^<8gCGW<OVD1f;M`D;T;EoD=l:CXE:g:F_E0f:ObEEb:;o200000001O000001O01O0000001O001O01O0000000001O0000000000000000000000000O100O101N2N6KZ[n4'}, 'bbox': [560, 383, 99, 155], 'area': 15345, 'iscrowd': 1}
Í¼Æ¬ ID: 343740003, Interaction ±ê×¢: {'id': 4606, 'image_id': 343740003, 'category_id': 8, 'segmentation': {'size': [540, 960], 'counts': 'YYV83i`01O1O2O0O100O100000O010000O10O01000O010000O010O01000O01000O2O<C4M3L2M2O1O1N2N2N2N2O0O2O001N100O2O00001N102N5K9G7I4L5J5L3L3M4H7J5NdN\\CbNc<[1RDTNn;j1e1M5K:G4K3N3M2N3M2O0VOT@b0V`0N6I3N00000O1000000O10000O100O100O10000O100O010O2N001000fok5'}, 'bbox': [497, 201, 106, 114], 'area': 12084, 'iscrowd': 1}
Í¼Æ¬ ID: 343740004, Interaction ±ê×¢: {'id': 4607, 'image_id': 343740004, 'category_id': 8, 'segmentation': {'size': [540, 960], 'counts': 'jYm51h`05K4L3N1M3O0O010O10O10O1000000O100O1cN_OaBa0Y=L_B6_=O]B1c=2ZBMf=7VBJj=:RBFn==oACl=e0PB\\OQ>f0kAZOX>g0cA[O^>`12N3M2N2N2N1O2N2N2N101O100000O010000O1000000O2O000O101N101N2O000001O001N100OAl@YOS?e0RAYOl>g0WAWOi>4PA29Je>4TA09La>4WAO:M^>3YA0:M[>3\\AO;NW>2_A1;LV>2`A1<MS>1aA3>JP>3cA2?Kl=2eA5?Ik=2fA5]?Id@7\\?Ic@9]?Fb@;_?E_@<P`01N11O01N17I4L2N101McnZ8'}, 'bbox': [358, 399, 95, 135], 'area': 12825, 'iscrowd': 1}
Í¼Æ¬ ID: 343740004, Interaction ±ê×¢: {'id': 4609, 'image_id': 343740004, 'category_id': 8, 'segmentation': {'size': [540, 960], 'counts': 'k]U62i`01O2O01O100O0100O011OO1O01O010O2N10O0010O011OO01000000O01000O100O100000000O2O001O0O100000001N100O101O00001N10001O001N2o@[Oh=f0dA1X>2ZA`0^>T1L2M10O10O10O02O0O2N100O01O1O1I60hAdMo=]2QBcMo=]2oAeMQ>[2oAeMP>]2nAdMQ>d2O1O2O0O1O3N1N10001N1000000000000000000000000000HZBZMf=e2[B[Me=e2[B[Mb=h2^BXMa=i2_BWM_=k2bBTM]=l2dBTMY=n2iBQMT=Q3mBnLR=S3PClLm<W3:1O101O0M3M3O2QC^La<\\1XCh07mM_<Z1`Ce02PN]<X1hCe0LSN[<U1nCf0]<[OfCb0\\<[OhCb0Z<[OjCb0X<[OlCc0U<\\OmCa0U<]OnC`0T<]OoCa0T<ZOQD`0U<\\OnCa0W<YOmCd0W>N3M2O1O1N2O1O100O1O1O101N1O2N2N2M3MgnQ7'}, 'bbox': [374, 204, 157, 144], 'area': 22608, 'iscrowd': 1}
Í¼Æ¬ ID: 343740005, Interaction ±ê×¢: {'id': 4610, 'image_id': 343740005, 'category_id': 8, 'segmentation': {'size': [540, 960], 'counts': 'o7l1P?001N101N100O2O0O1O101N100O1N2O1O1O1O1O1O1O1O1N2O1O1N2N2O1N2N2N2N2N2N2N2N2N2O1N2M3N2N2M4M2M3M3N3L3M3N2N2M2M4L4M3M2N3N2M2NTMRE0l:L^E0_:NiENV:0PFNn90XFMg91^FMb90cFO[9NkF0S9ORGOm8NYG1f8K`G3`8JeG5Z8GlG7T8ESH9m7BYH<e7CaH;]7ChH<X7@nH>Q7@SI?l6@WI>i6_O\\I`0c6^ObI`0]6_OfI`0Y6YOYEJa4m0T6ZOTJc0m5^OSJa0l5ATJ>l5^OXJb0h5ZO]Je0n:O001O001O1N100N3N1O2M2O2N1N3MRcR>'}, 'bbox': [0, 114, 105, 207], 'area': 21735, 'iscrowd': 1}
Í¼Æ¬ ID: 343740005, Interaction ±ê×¢: {'id': 4611, 'image_id': 343740005, 'category_id': 8, 'segmentation': {'size': [540, 960], 'counts': 'agh63g`02O1O1O1O1O1O1O1O1O1O1N2O1O1O1OO1O0NbN0UBMf=b0WBUOl=T1j06I6J5K3M3TOYN`Bh1a=[NWBf1n=]NmAa1V>`03M3M2M4L4J6L4L4L4L4M3L4L5J5L5L3L4K5JWW27ahM8H7J6J6H8K5G9I7J7I8H9F7J8G7I7K5J6K5L4L4O10000001O00001O0000000N20000O001O1N2O2M3M3N2N2O1O2M102N2NO10000001O0000010O006J4L4M3L2N2N2O5J1000O00100O00100O001O1OnMVBS1i=mNZBP1f=oN\\BQ1c=oN^BP1b=PO_BQ1_=oNaBQ1`=mNbBR1^=nNbBR1^=nNbBR1^=nNbBR1^=nNcBQ1]=nNdBR1\\=nNdBR1\\=nNdBR1\\=mNeB2C5h=IfB1C5f=KgB0E3d=LhB1E2c=MhB1F1b=NiB0F1a=NjB0H0^=0jB0IO\\=2kBOKMZ=4lBNKMY=4mBOKLX=5mBOLKW=6mBOMJV=7mBONIU=7nB0OGS=IZB7f08NGR=H]B7d0:NFP=J^B6d0:0Dn<L^B5e0;0Cm<M_B4d0<1Bl<N_B4d0<2Ak<O`B2d0>n=@^A2d0=o=A]A2d0=o=A\\A2g0<m=B[A3h0;m=BZA4i0:m=BZA3j0;l=B[A2i0<l=A]A2g0=l=A_AOf0`0k=@bB`0m>OmNAkA?U>AkA?U>AkA?U>AlA>T>BlA>Y?00O10000000000000000000000O100000000000000O10000000000000000O10000000000O1O10000000001O000O100000000O1MaSU5'}, 'bbox': [410, 395, 236, 145], 'area': 34220, 'iscrowd': 1}
Í¼Æ¬ ID: 343740005, Interaction ±ê×¢: {'id': 4613, 'image_id': 343740005, 'category_id': 8, 'segmentation': {'size': [540, 960], 'counts': 'Qja82j`02O0O1000000O100O100O10O10O100O10O0100O100O00100O10O0100O001O010O00100O010O0010O01O010O001O010O00001O01O01O000010O01O001O010O1O1O1O001O1O001O1O2N3M2N3M3M5K2M2O1N4M1N2O1O1ZM[NRFg1m9ZNRFh1j9^NQFd1a9POWFR1h9RORFQ1o9ROkEo0W:UOcEk0^:WNVDd0T1W1j:_OjDb0W;E^D?b;]200103L2N1O3N2M1O2O2M3M2N3N2M5K4L4L5K5K5K4L2N2N1O1O0O100000O1O101N1O101O01O0010O101fNWM^Dj2^;]M^Dd2`;[MgDa2W;[MSEa2l:]MYEf2`:YMaD26j2P;UMmDN6o2h:QMYFS3a9lLcFV3W9jLjE6FQ3n9gLdE0g0<In2f9oLgF5Dl2b9lLnF7BP3S;mLoDT3P;jLREV3n:hLSEY3Z<0OOWOgLRDW3j;PMUDn2h;VMXDi2g;WMZDDd0c1Q;lNWFh0g9YO^Fb0`9@eF:Z9GkF2V9NPGLQ94QGHP98j310OR@^Ob?o0O1O0001O01O000001_O\\@Hd?8\\@Hd?8\\@Hd?8\\@Hd?8]@Gc?8^@Hb?8^@Hc?7]@Ic?7^@Hb?8^@Hb?8_@Ga?9_@Gb?8^@Hb?8_@Ga?9_@Ga?9_@Ga?9`@F`?:`@Ea?;`@Da?;_@Ea?;_@Ea?;`@D`?=`@Aa??`@_Oa?a0=01O00000010O0001O0000001O01O000001O000010O0001O01O01O000010O01O001O00010O01O01O1O00010O01O01O1O1O1O001O01OO2O1N101O0000nem2'}, 'bbox': [519, 46, 263, 259], 'area': 68117, 'iscrowd': 1}
Í¼Æ¬ ID: 343740006, Interaction ±ê×¢: {'id': 4615, 'image_id': 343740006, 'category_id': 8, 'segmentation': {'size': [540, 960], 'counts': 'XV^85f`03N2N3N1O2O1N2N001N1O10O01O2N1O2O2M2N6J3M2N10O0N3_O`0K5N3N1O2N1O100O2O00000O10001O00000000001O0000001O00001O001O1OTf30lYL0O1001OidW6'}, 'bbox': [512, 199, 69, 52], 'area': 3588, 'iscrowd': 1}
